restaurant_name,address,city,state,zip_code,phone,cuisine_type,rating,price,latitude,longitude
Pagliacci Pizza,851 NW 85th St,Seattle,WA,98117,12067261717,Pizza,4,$$,40.76095271,-73.82957732
ShopHouse Southeast Asian Kitchen,710 7th St NW,"Washington, DC",DC,20004,12028211246,Asian Fusion,3.5,$,33.37783,-86.80505
Siam PT,1435 S State St,Salt Lake City,UT,84115,18014743322,Thai,3.5,$$,41.89635,-87.6656299
Pok Pok,3226 SE Division St,Portland,OR,97202,15032321387,Thai,4,$$,34.0708535,-112.1530584
Tazza Kitchen Trenholm Plaza,4840 Forest Dr,Columbia,SC,29206,18037820760,Pizza,4,$$,39.33176726,-76.64548012
Noble Eatery,4525 N 24th St,Phoenix,AZ,85016,16026882424,Sandwiches,4.5,$$,39.95348111,-75.20292532
Big Bowl,60 E Ohio St,Chicago,IL,60611,13129511888,Chinese,3.5,$$,40.75216359,-73.97755117
Village Inn,411 E 16th St,Cheyenne,WY,82001,13076383107,Breakfast & Brunch,3,$,42.35223861,-71.06709424
House of Cheung,2460 E 71st St,Indianapolis,IN,46220,13172539696,Chinese,4.5,$$,39.746505,-104.9944359
Pizza Ranch,201 SE Oralabor Rd,Ankeny,IA,50021,15159649990,Pizza,4.5,$$,36.76292,-119.79926
Fooducopia,1939 E Kentucky Ave,Denver,CO,80209,13037227838,Breakfast & Brunch,4,$$,39.042098,-94.595227
Babbo,110 Waverly Pl,New York,NJ,10011,12127770303,Italian,4,$$$$,41.26062805,-95.98109232
Plant Food + Wine Miami,105 NE 24th St,Miami,FL,33137,13058145365,Vegan,4.5,$$$,33.7871071,-84.3831486
The Majestic Yosemite Dining Room,9005 Ahwahnee Dr,Yosemite National Park,CA,95389,12093721489,American (New),3,$$$,39.8011399,-104.90387
Bistro Barbes,5021 E 28th Ave,Denver,CO,80207,17203988085,French,4.5,$$$,29.73223505,-95.43967857
China House,2916 E University Ave,Des Moines,IA,50317,15152667000,Chinese,4,$,41.9100899,-87.6853
Premier Brick Oven Pizza,1628 Howard Rd,Madera,CA,93637,15593954322,Pizza,4.5,$,29.7708299,-95.4090042
Rocksteady Jamaican Bistro,2399 N Federal Hwy,Boca Raton,FL,33431,15614653167,Caribbean,4,$$,33.74656,-84.37421
The Table,21 E 5th Ave,Columbus,OH,43201,16142914555,American (New),3.5,$$,41.31169274,-105.5960727
Golden India,2097 Madison Ave,Memphis,TN,38104,19017285111,Indian,3.5,$$,29.7372343,-95.4981349
La Stalla Cucina Rustica,68 W Buffalo St,Chandler,AZ,85225,14808559990,Italian,4,$$,40.76053,-73.98992
ACRE,690 S Perkins,Memphis,TN,38117,19018182273,American (New),4,$$$,39.608399,-86.158565
The Jacobson,2050 Central St,Kansas City,MO,64108,18164232888,American (New),3.5,$$,40.718231,-73.985816
Artist & Craftsman Supply,307 2nd St,Brooklyn,NY,11215,17184998080,Art Supplies,4.5,$$,29.7333189,-95.4191919
India's Oven,3035 W Ashlan Ave,Fresno,CA,93722,15592291313,Indian,4.5,$$,40.7654802,-111.9172841
Talk Of The Town,14 Marconi Ave,Iselin,NJ,8830,17328551500,Indian,4.5,$$,25.7490997,-80.2611237
TCBY,17045 Kercheval St,Grosse Pointe,MI,48230,13138850384,Ice Cream & Frozen Yogurt,3.5,$,36.83689617,-119.6964258
Lombardi's Pizza,32 Spring St,New York,NY,10012,12129417994,Pizza,4,$$,26.1231959,-80.3302276
Pita Pit,732 Washington St,Hoboken,NY,7030,12016838500,Mediterranean,4,$,40.7457869,-73.9557323
Sugar Pine Cafe,5038 Hwy 140,Mariposa,CA,95338,12097427793,American (Traditional),4,$$,40.26008,-75.0861
India's Oven,3035 W Ashlan Ave,Fresno,CA,93722,15592291313,Indian,4.5,$$,42.51132,-71.20043
Ember Urban Eatery,435 Virginia Ave,Indianapolis,IN,46203,13173401868,American (Traditional),4,$$,47.44481298,-122.1494937
AnTalia NYC,17 W 45th St,New York,NY,10036,12122213333,Turkish,4,$$,36.85162735,-119.7576981
Re Sette,7 W 45th St,New York,NY,10036,12122217530,Bars,3.5,$$$,25.7647,-80.19269
Bistango,145 E 50th St,New York,NY,10022,12128884121,Italian,4,$$,29.73979658,-95.46401016
Bawarchi,1411B 156th Ave NE,Bellevue,WA,98007,14256532440,Indian,2,$$,45.48420715,-122.8079224
Dicicco's Italian Restaurant,40282 Hwy 41,Oakhurst,CA,93644,15596415588,Italian,3.5,$$,39.3036617,-76.6159099
Mai's Restaurant,3403 Milam St,Houston,TX,77002,17135205300,Vietnamese,3.5,$$,25.68663208,-80.40257083
Marco's Pizza,4719 Reed Rd,Upper Arlington,OH,43220,16143261111,Pizza,4,$$,47.60934,-122.34076
Rumbi Island Grill,358 S 700th E,Salt Lake City,UT,84102,18015301000,Caribbean,3.5,$,40.67027391,-73.97848193
Yard House,320 San Lorenzo Ave,Coral Gables,FL,33146,13054479273,Bars,3.5,$$,36.74292,-119.80036
Romeo's Pizza,1119 N Hamilton Rd,Gahanna,OH,43230,16144706000,Pizza,3.5,$$,33.459014,-112.077468
Victoria's,5269 John Tyler Hwy,Williamsburg,VA,23185,17572532233,American (Traditional),3.5,$$,42.400911,-83.056343
Reichenbach Hall,5 W 37th St,New York,NY,10018,12123027744,Bars,4,$$,39.94723,-82.99533
St. Francis Restaurant,111 E Camelback Rd,Phoenix,AZ,85012,16022008111,American (New),4,$$,39.25108261,-76.6448582
Cafe Panache,130 E Main St,Ramsey,NJ,7446,12019340030,Salad,3.5,$$$,45.209808,-123.195417
The Market,3603 E Indian School Rd,Phoenix,AZ,85018,16026265050,American (New),4,$$,43.003546,-87.904408
Asian Thai Bistro,120 N Main Ave,Gresham,OR,97030,15034910737,Thai,3.5,$$,33.83424598,-84.3837988
Bare Bones Cafe,2908 SE Belmont St,Portland,OR,97214,15037197128,American (Traditional),4,$,33.46708,-86.82075
Salvador Molly's,1523 SW Sunset Blvd,Portland,OR,97239,15032931790,Caribbean,3.5,$$,39.98684,-83.0450199
Milky Way Farm,521 E Uwchlan Ave,Chester Springs,PA,19425,16108271484,Ice Cream & Frozen Yogurt,4.5,$,33.51761,-86.80194
Kala Noodle and Grill,2534 SE Belmont St,Portland,OR,97214,19713026115,Thai,4.5,$,34.110878,-118.240924
Amalfi's Restaurant & Mercato,4703 NE Fremont St,Portland,OR,97213,15032846747,Italian,3.5,$$,39.62692,-104.89517
Deschutes Brewery Portland Public House,210 NW 11th Ave,Portland,OR,97209,15032964906,Brewpubs,4,$$,41.91328049,-87.67718506
Cartopia Food Carts,SE 12th And Hawthorne Blvd,Portland,OR,97214,,Food Trucks,4.5,$,25.787628,-80.189903
Pied Piper Tavern,311 W Meeker St,Kent,WA,98032,12064669878,Dive Bars,3.5,$$,36.838862,-119.752864
Farm Spirit,1414 SE Morrison St,Portland,OR,97214,,American (New),5,$$$$,21.30394,-157.86079
Whole Foods Market,929 South St,Philadelphia,PA,19147,12157339788,Grocery,3.5,$$$,40.75988101,-73.83258536
Love N' Faith Community Cafe,2424 14th St NW,"Washington, DC",DC,20009,12022990704,Coffee & Tea,4,$,36.87733501,-76.03920065
On A Roll,14401 Sweitzer Ln,Laurel,MD,20707,12404560005,Delis,3.5,$,41.949852,-87.658374
Pizza Ranch,201 SE Oralabor Rd,Ankeny,IA,50021,15159649990,Pizza,4.5,$$,33.7916352,-84.3893652
The Post,1045 Goss Ave,Louisville,KY,40217,15026352020,Pizza,4,$$,33.43589569,-111.9980943
Uncle Maddio's Pizza,1690 45th St S,Fargo,ND,58103,17015667164,Pizza,4,$$,41.18695,-73.15035
Breadeaux Pizza,825 17th Ave SW,Altoona,IA,50009,15159673708,Pizza,4,$$,35.09601,-106.51564
Lombardi's Pizza,32 Spring St,New York,NY,10012,12129417994,Pizza,4,$$,41.567856,-93.804873
Carson's,465 E Illinois St,Chicago,IL,60611,13122809200,Barbeque,3.5,$$,37.33211713,-119.6546503
Double Play Pizza,2794 Willow Ave,Clovis,CA,93612,15592911144,Pizza,4,$,40.60089,-73.93886
Peet's Coffee,1695 29th St,Boulder,CO,80301,13035441234,Coffee & Tea,3.5,$$,39.99441155,-83.00718609
Chipotle Mexican Grill,1680 45th St S,Fargo,ND,58103,17015665299,Mexican,3,$,39.94998187,-75.16244076
Spezia,4801 S Louise Ave,Sioux Falls,SD,57106,16053347491,Italian,4,$$,42.93967,-71.52569
Smoothie King,23411 Aliso Viejo Pkwy,Aliso Viejo,LA,92656,19493340422,Juice Bars & Smoothies,4,$$,41.8886521,-87.6291864
TCBY,17045 Kercheval St,Grosse Pointe,MI,48230,13138850384,Ice Cream & Frozen Yogurt,3.5,$,33.95978764,-80.39634437
Taste of India Grill,282 S 500th W,Bountiful,UT,84010,18016837393,Indian,4,$$,44.4628299,-73.1798
Centro Ristorante & Bar,1435 Post Rd,Fairfield,CT,6824,12032551210,Italian,4,$$,36.8440819,-76.1190567
Saffron Grill,2132 N Northgate Way,Seattle,WA,98133,12064170707,Indian,4,$$,36.838862,-119.752864
Kyushu Japanese Restaurant,400 Newtown Rd,Virginia Beach,VA,23462,17574901177,Japanese,4.5,$$,41.62748,-93.69828
Lombardi's Pizza,32 Spring St,New York,NY,10012,12129417994,Pizza,4,$$,42.34224701,-71.07543182
Chipotle Mexican Grill,5865 US Hwy 72,Memphis,TN,38119,19014161944,Mexican,3.5,$,36.11513,-115.15302
Copper,311 East Blvd,Charlotte,NC,28203,17043330063,Indian,4,$$,35.1022932,-80.9836088
Susty's Cafe,159 1st New Hampshire Tpke,Northwood,NH,3261,16039425862,Vegetarian,4.5,$$,40.74195878,-73.98971666
LongHorn Steakhouse,4775 Hwy 280 S,Hoover,AL,35242,12059808361,Steakhouses,3.5,$$,29.70414,-95.58741
Big Mario's New York Style Pizza,1009 E Pike St,Seattle,WA,98122,12069223875,Pizza,3.5,$,35.21283944,-80.85880187
Pat's Family Pizza,929 Nassau Rd,Uniondale,NJ,11553,15166405129,Pizza,4,$,40.0055017,-75.2419006
Smoothie King,2601 N State St,Jackson,MS,39216,16013661528,Juice Bars & Smoothies,2.5,$,39.85782549,-104.6662482
Woody's Bar-B-Q,16367 SW 88th St,Miami,FL,33196,13053877429,Barbeque,2,$$,47.49807734,-122.2025563
P.F. Chang's,7894 N Blackstone Ave,Fresno,CA,93720,15594380814,Chinese,3.5,$$,44.2590999,-72.57658
Aladdin's Eatery,1423 Grandview Ave,Columbus,OH,43212,16144885565,Middle Eastern,4,$$,33.7819249,-84.3798882
Papas Pizza To Go,2703 Dawsonville Hwy,Gainesville,GA,30506,17705362737,Pizza,3.5,$,39.6915698,-105.3591363
Romeo's Pizza,1119 N Hamilton Rd,Gahanna,OH,43230,16144706000,Pizza,3.5,$$,43.65768972,-70.26564694
Hue Huong Giang,12345 Bellaire Blvd,Houston,TX,77072,18323281308,Vietnamese,3.5,$,40.66329039,-74.39118802
German Village Inn,920 S High St,Columbus,OH,43206,16144436506,Hotels,2.5,$,41.99739,-87.69398
Juice & Java,1346 Washington Ave,Miami Beach,FL,33139,13055316675,Vegetarian,4,$$,37.10720636,-119.3186581
Jet's Pizza,4718 Anthony Wayne Dr,Detroit,MI,48201,13132977000,Pizza,2.5,$,36.8520624,-76.1779654
Emily's Events,7625 E Redfield Rd,Scottsdale,AZ,85260,14803611800,Caterers,5,$$,40.84261,-74.20782
The Capital Grille,444 Brickell Ave,Miami,FL,33131,13053744500,Steakhouses,4,$$$,21.28934,-157.81144
Amelia's 1931,13695 SW 26th St,Miami,FL,33175,13055544949,Cuban,4.5,$$,40.7526096,-73.9274821
Veggie Heaven,631 Valley Rd,Montclair,NJ,7043,19737831088,Vegetarian,4,$$,36.82337,-119.71209
Baskin-Robbins 31 Ice Cream Stores,1815 NE 39th Ave,Portland,OR,97212,15032846478,Ice Cream & Frozen Yogurt,3.5,$,36.85164,-119.72789
Ruggles Black,3963 Kirby Dr,Houston,TX,77098,18325304493,American (New),3.5,$$,29.80202,-95.43037
Chutneys Queen Anne,519 1st Ave N,Seattle,WA,98109,12062846799,Indian,3.5,$$,39.0200246,-94.5789577
Tub Tim Thai Restaurant,4927 Oakton St,Skokie,IL,60077,18476758424,Thai,3.5,$$,40.78046484,-111.927502
Hussong's Cantina Boca Park,740 S Rampart Blvd,Las Vegas,NV,89145,17027782160,Bars,3.5,$$,36.84071,-119.78162
The Stove Restaurant,644 Old Mammoth Rd,Mammoth Lakes,CA,93546,17609342821,Breakfast & Brunch,4,$$,42.31215594,-71.11410499
Blossom on Columbus,507 Columbus Ave,New York,NY,10024,12128752600,Vegan,4,$$,40.68084,-73.94982
St. Joseph Brewery & Public House,540 N College Ave,Indianapolis,IN,46202,13176025670,Breweries,4,$$,41.93875323,-87.64485374
Duckfat,43 Middle St,Portland,ME,4101,12077748080,American (New),4,$$,45.55891,-122.64328
Tinta y Caf̩,1315 Ponce De Leon Blvd,Miami,FL,33134,13052850101,Cuban,4.5,$,35.68655925,-105.9396669
Kajitsu,125 E 39th St,New York,NY,10016,12122284873,Japanese,4,$$$$,29.70646,-95.48366
FnB,7125 E 5th Ave,Scottsdale,AZ,85251,14802844777,Gastropubs,4.5,$$$,39.7729396,-104.9759118
Verde,641 S Montford Ave,Baltimore,MD,21224,14105221000,Pizza,4,$$,42.45797,-83.133232
Richard's,500 S Capitol Blvd,Boise,ID,83702,12084721463,Italian,3.5,$$,36.837659,-119.801605
Pho 95,1401 S Federal Blvd,Denver,CO,80219,13039363322,Vietnamese,4.5,$,35.13432312,-89.99510956
Ristorante Doria,4759 Roosevelt Way NE,Seattle,WA,98105,12064662380,Italian,4,$$,36.7867809,-119.7899329
Urban Vegan Kitchen,41 Carmine St,New York,NY,10014,16464389939,Soul Food,4,$$,39.0348428,-94.5835066
Le Colonial,937 N Rush St,Chicago,IL,60611,13122550088,Vietnamese,4,$$$,40.72617045,-73.98564905
Pane Bianco,4404 N Central Ave,Phoenix,AZ,85012,16022342100,Sandwiches,4,$$,40.72189378,-73.95754885
Julia's of Wallingford,4401 Wallingford Ave N,Seattle,WA,98103,12066331175,Breakfast & Brunch,3,$$,29.75740245,-95.36564133
Yard House,15 W Maryland St,Indianapolis,IN,46204,13179174408,American (New),4,$$,42.37295099,-71.11788239
Ja' Grill Hyde Park,1510 E Harper Ct,Chicago,IL,60615,17737525375,Lounges,3.5,$$,39.95281022,-75.19210026
Kanela Breakfast Club,502 E Illinois St,Chicago,IL,60611,13123800071,Breakfast & Brunch,3.5,$$,36.7867809,-119.7899329
Lou Malnati's Pizzeria,439 N Wells St,Chicago,IL,60654,13128289800,Pizza,4,$$,29.7063851,-95.4076539
Parc,227 S 18th St,Philadelphia,PA,19103,12155452262,French,4,$$$,29.80349922,-95.4105835
La Esquina,114 Kenmare St,New York,NJ,10012,16466137100,Latin American,3.5,$$,29.73030893,-95.37653099
Fuji Ya,600 W Lake St,Minneapolis,MN,55408,16128714055,Japanese,3.5,$$,39.087833,-94.588633
The Gyro Shack,6935 W Overland Rd,Boise,ID,83709,12083757424,Greek,4.5,$,44.90094,-93.17129
Barmeli 69,6927 Biscayne Blvd,Miami,FL,33138,13057545558,Wine Bars,4.5,$$,40.085598,-82.957169
Salad Creations,706 Town Ctr Dr,Newport News,VA,23602,17575961011,American (New),3,$$,40.76515,-73.98813
Momo's Grilled Panini,4052 S Lynn Ct Dr,Independence,MO,64055,18164617200,American (New),3.5,$,25.795472,-80.208881
Tum Rup Thai,1221 W Lake St,Minneapolis,MN,55408,,Thai,3.5,$$,39.86997,-86.1439
Midtown Crossing Grill,394 N Watkins St,Memphis,TN,38104,19014430502,Pizza,4,$,42.46343292,-83.37312922
East West Wings,2860 Ew Connector,Austell,,30008,17709439399,Desserts,4.5,$$,29.78046129,-95.56186527
4square Cafe & Gifts,405 President Clinton Ave,Little Rock,AR,72201,15012442622,Shopping,4,$,42.48683,-83.14599
The Inn at Snowbird,Hwy 210,Sandy,UT,84092,18002329542,Hotels,3.5,$$,41.56071,-93.794197
Shaloha PITA,3133 Waialae Ave,Honolulu,HI,96816,18087444222,Mediterranean,4.5,$,40.80637,-73.94037
Splitsville,Sunset Pl,Miami,FL,33143,13056655263,Bowling,3.5,$$,37.6482916,-118.9702723
The Melting Pot - Columbus,4014 Townsfair Way,Columbus,OH,43219,16144765500,Fondue,3.5,$$$,40.73083861,-73.9986378
Lydia House,1101 Lydia St,Louisville,KY,40217,15027186002,Breakfast & Brunch,4,$$,29.80270958,-95.38217163
La Jacka Mobile,4206 N Blackstone Ave,Fresno,CA,93726,15594003780,Street Vendors,4.5,$,37.227353,-119.509135
Eggshell Bistro,51 W City Ctr Dr,Carmel,IN,46032,13176601616,Coffee & Tea,4,$$,37.23046,-119.50991
Mother Lode Lodge,5051 State Highway 140,Mariposa,CA,95338,12099662521,Hotels,2.5,$$,33.97854902,-81.07298814
Cafe Intermezzo,1065 Peachtree St NE,Atlanta,,30309,14043550411,Cafes,3.5,$$,41.14178382,-73.25645506
Yum Yum Spice,2039 S University Blvd,Denver,CO,80210,17205429921,Chinese,3.5,$$,41.96135177,-87.67873664
Bullman's Wood Fired Pizza,960 S 24th St W,Billings,MT,59102,14068392386,Pizza,4,$$,39.27637016,-76.5641322
Veggie Galaxy,450 Massachusetts Ave,Cambridge,MA,2139,16174971513,Vegetarian,4,$$,39.963948,-75.144364
Mazzios Italian Eatery,11020 N Rockwell Ave,Oklahoma City,OK,73162,14057999999,Pizza,2,$$,40.9576951,-74.07025941
Siam Square Thai Cuisine,1995 Windy Hill Rd SE,Smyrna,,30080,17703331700,Thai,4,$$,40.745197,-74.259445
Sage Woodfire Tavern Perimeter,4505 Ashford Dunwoody Rd,Atlanta,,30346,17708048880,American (New),3.5,$$,29.87613,-94.8272099
Gilly's Creamery,3640 Dam Neck Rd,Virginia Beach,VA,23453,17576898817,Ice Cream & Frozen Yogurt,4.5,$,40.05820884,-83.07603531
Tokyo One at Westchase,2938 W Sam Houston Pkwy S,Houston,TX,77042,17137858899,Japanese,2.5,$$,25.704072,-80.288505
Via45,45 Broad St,Red Bank,NJ,7701,17324509945,Italian,4.5,$$$,36.837659,-119.801605
Seasons 52,10300 Little Patuxent Pkwy,Columbia,MD,21044,14107151152,American (New),4,$$,36.85054,-75.97527
Al Bacha Restaurant,1833 Broadway,Seattle,WA,98122,12064135870,Falafel,4.5,$,33.47903,-112.04789
India Palace,565 Congress St,Portland,ME,4101,12077731444,Indian,3.5,$$,40.57234004,-74.34409112
Gu's Dumplings,99 Krog St NE,Atlanta,,30307,14045276007,Szechuan,3.5,$$,44.9902328,-93.2539668
Mr Hero Restaurants,2087 E Livingston Ave,Columbus,OH,43209,16143388500,Delis,3.5,$,36.88167191,-119.7489624
Standard Sweets & Spices,1819 E Dakota Ave,Fresno,CA,93726,15592410645,Indian,4.5,$,40.718925,-73.956878
Mexico In Alaska Restaurant,7305 Old Seward Hwy,Anchorage,AK,99518,19073491528,Mexican,3.5,$$,40.7543721,-73.9761826
Nan Thai Fine Dining,1350 Spring St NW,Atlanta,GA,30309,14048709933,Thai,4,$$$,21.28934,-157.81144
Smokehouse 41,40713 Hwy 41,Oakhurst,CA,93644,15596422271,Smokehouse,4.5,$$,25.750963,-80.258375
The River Caf̩,1 Water St,Brooklyn,NY,11201,17185225200,American (New),4,$$$$,40.6562326,-74.0079716
Taste of India,5517 Roosevelt Way NE,Seattle,WA,98105,12065281575,Indian,4.5,$$,39.68922,-104.9801
Sawatdee Thai Restaurant,486 Robert St N,St Paul,MN,55101,16515287106,Thai,3,$$,40.75988101,-73.83258536
Sweet Auburn BBQ,656 N Highland Ave NE,Atlanta,,30306,16785153550,Barbeque,4,$$,35.100768,-106.565321
Washington Florist,565 Broad St,Newark,NJ,7102,19736420621,Florists,4.5,$$,36.821375,-119.771131
Harmony Vegetarian Restaurant,4897 Buford Hwy,Atlanta,,30341,17704577288,Chinese,4,$,41.30722513,-72.92891352
New Seasons Market - Seven Corners,1954 SE Division St,Portland,OR,97202,15034452888,Grocery,4,$$,40.75988101,-73.83258536
The Breakfast Klub,3711 Travis St,Houston,TX,77002,17135288561,Breakfast & Brunch,4.5,$$,39.94852462,-75.16210993
KYU,251 NW 25th St,Miami,FL,33127,17865770150,Asian Fusion,4.5,$$$,39.98154,-83.0046
Namastay Kitchen and Hangout,274 S Sharon Amity Rd,Charlotte,NC,28211,19809993281,Sushi Bars,4,$$,25.78712,-80.13151
Luna Pizzeria,3435 Kirby Dr,Houston,TX,77098,18327676338,Pizza,4.5,$$,41.11344,-74.04443
Mama's Kitchen Table,452 Old Mammoth Rd,Mammoth Lakes,CA,93546,17607096214,Coffee & Tea,5,$,40.7419722,-73.9929188
The Majestic Yosemite Dining Room,9005 Ahwahnee Dr,Yosemite National Park,CA,95389,12093721489,American (New),3,$$$,40.74070517,-73.87935018
Spice Symphony,182 Lexington Ave,New York,NY,10016,12125457742,Indian,4,$$,39.98187,-75.1547
BJ's Restaurant & Brewhouse,7637 FM 1960 West,Houston,TX,77070,12814778777,American (New),3.5,$$,40.73326709,-73.99297513
Thinking Man Tavern,537 W Howard Ave,Decatur,,30030,14043701717,Pubs,4,$$,40.889845,-74.023091
Nan Xiang Xiao Long Bao,38-12 Prince St,Flushing,NY,11354,17183213838,Shanghainese,4,$,36.76292,-119.79926
Claire's Corner Copia,1000 Chapel St,New Haven,CT,6510,12035623888,Vegetarian,3.5,$$,40.68626,-73.97397
SabaiDee Thai Lao Cuisine,5730 N First St,Fresno,CA,93710,15594127895,Laotian,4.5,$$,40.71526,-73.998206
Garduno's,2100 Louisiana Blvd NE,Albuquerque,NM,87110,15058800055,Mexican,3,$$,40.7489301,-73.8932955
Nan Xiang Xiao Long Bao,38-12 Prince St,Flushing,NY,11354,17183213838,Shanghainese,4,$,41.2073947,-73.14969318
Old South Pearl Street Farmers Market,1500 S Pearl St,Denver,CO,80210,,Farmers Market,4,$$,39.03778,-94.34712
Blue Marble Ice Cream,220 36th St,Brooklyn,NY,11232,17188585551,Ice Cream & Frozen Yogurt,3.5,$,39.1423149,-77.193104
Smoothie King,2315 Ponce De Leon Blvd,Coral Gables,FL,33134,13052005392,Juice Bars & Smoothies,4,$,36.7867809,-119.7899329
Yard House,261 19th St NW,Atlanta,,30363,14048158990,American (New),3,$$,45.52174,-122.67328
Cafe Taj Mahal,3036 Waialae Ave,Honolulu,HI,96816,18087326496,Indian,4,$$,40.052597,-83.0670547
Liquiteria,230 Park Ave,New York,NY,10169,,Juice Bars & Smoothies,4,$,40.7142239,-73.99886917
Vinnie's Pizzeria,148 Bedford Ave,Brooklyn,NY,11211,17187827078,Pizza,4,$,37.32073,-119.5586
Manna Cafe,10063 N Maple Ave,Fresno,CA,93730,15594339341,American (Traditional),4,$,21.297684,-157.861418
The Herbivorous Butcher,507 1st Ave NE,Minneapolis,MN,55413,16122080992,Health Markets,4.5,$$,36.836089,-119.700546
Rollin Smoke BBQ,4008 Pennsylvania Ave,Charleston,WV,25302,13044151579,Barbeque,4.5,$$,42.4084,-83.05622
Fox's Pizza Den,345 Scarlett Rd,Kennett Square,PA,19348,16104446060,Pizza,3,$$,40.56600189,-74.18306732
O'Charley's Restaurant & Bar,430 Riverwind Dr,Pearl,MS,39208,16019326575,American (Traditional),3,$$,36.918293,-76.19879913
Jersey Mike's Subs,4765 Fm 1960 Rd W,Houston,TX,77069,18322861364,Sandwiches,4,$$,36.952747,-120.077028
Liberty Market,230 N Gilbert Rd,Gilbert,AZ,85234,14808921900,American (New),4,$$,43.0121551,-87.9203052
Pizza Inn,1114 Hwy 77 S,Marion,TN,72364,18707354496,Pizza,3,$$$,38.3515517,-81.6336662
Mai Thai,421 Uvalde Rd,Houston,TX,77015,17134514141,Vietnamese,3,$,35.1137085,-106.6055222
Shaver Lake Pizza,41820 Tollhouse Rd,Shaver Lake,CA,93664,15598417249,Pizza,4,$,35.2027636,-80.8455045
The Buffet,1721 W Canal St,Milwaukee,WI,53223,14148477882,Buffets,3,$$,41.97653,-87.69269
Birdstone Winery,9400 Road 36,Madera,CA,93636,15596451825,Wineries,4,$$,39.2097947,-94.70852941
Transfer Pizzeria Caf̩,101 W Mitchell St,Milwaukee,WI,53204,14147630438,Italian,4,$$,42.680486,-82.7362022
Harvest Organic Grille,1810 Fountain View Dr,Houston,TX,77057,17132430900,Bars,4,$$,34.19252614,-84.12859116
Borgata Pizza Cafe,5701 Parkville St,Columbus,OH,43229,16148912345,Pizza,4.5,$$,26.10288344,-80.25138645
Fox's Pizza Den,199-B Beechnut St,Trussville,AL,35173,12054673444,Pizza,5,$,35.10670023,-89.89053897
QDOBA Mexican Eats,907 Indiana Ave,Indianapolis,IN,46204,13174233932,Mexican,3,$,36.851417,-119.791521
Figaro's Pizza,411 S Broadway St,Estacada,OR,97023,15036304400,Pizza,4,$$,39.635163,-86.118244
Chick-N-Beer,715 NW 23rd St,Oklahoma City,OK,73103,14056046995,Chicken Wings,4,$$,38.9717,-94.70245
Bobby Q,8501 N 27th Ave,Phoenix,AZ,85051,16029955982,Barbeque,4.5,$$,40.7354965,-74.0648916
Shaver Lake Pizza,41820 Tollhouse Rd,Shaver Lake,CA,93664,15598417249,Pizza,4,$,37.686599,-97.310492
Taj Mahal,13316 Westheimer Rd,Houston,TX,77077,,Indian,3.5,$$,36.8659082,-119.7584165
