,restaurant_name,address,city,state,zip_code,phone,cuisine_type,rating,price,latitude,longitude
9849,Standard Sweets & Spices,1819 E Dakota Ave,Fresno,CA,93726,15592410645,Indian,4.5,$,25.682108,-80.313906
9850,Taco Cabana,127 Yale St,Houston,TX,77007,,Mexican,1.5,$,25.78715,-80.33734
9851,Georgetown Liquor Company,5501 Airport Way S,Seattle,WA,98108,12067636764,Vegetarian,4,$$,35.1411417,-90.0372642
9852,Uno Pizzeria & Grill,731 Boylston St.,Boston,MA,2116,16172678554,Pizza,3,$$,36.82283,-76.12759
9853,Erin McKenna's Bakery,248 Broome St,New York,NY,10002,18554622292,Bakeries,3.5,$,29.98264,-95.508771
9854,Standard Sweets & Spices,1819 E Dakota Ave,Fresno,CA,93726,15592410645,Indian,4.5,$,36.80797577,-119.6982498
9855,Original Hamburger Works,2801 N 15th Ave,Phoenix,AZ,85007,16022638693,Burgers,4,$,35.2092456,-80.8607013
9856,Nan Xiang Xiao Long Bao,38-12 Prince St,Flushing,NY,11354,17183213838,Shanghainese,4,$,41.85605,-71.3919
9857,Starbucks,40044 Hwy 49,Oakhurst,CA,93644,15596424250,Coffee & Tea,2,$,35.0507599,-89.83032
9858,Two Vegan Sistas,6343 Summer Ave,Memphis,TN,38134,18009840379,Vegan,4.5,$,37.63758,-118.96628
9859,Bombay Sandwich Co.,224 W 35th St,New York,NY,10001,12125648418,Vegan,4.5,$$,43.0121551,-87.9203052
9860,Green Star Foods,95 Delancey St,New York,NY,10002,16465025424,Grocery,2.5,$$,39.717523,-104.952615
9861,Romano's Pizza,1528 W Gray St,Houston,TX,77019,17135261182,Pizza,4,$$,40.683113,-73.964088
9862,Slim's Koffee Shak,33013 Rd 222,North Fork,CA,93643,15598776300,Coffee & Tea,5,$,40.75988101,-73.83258536
9863,Falafel Bistro & Wine Bar,5677 Coral Ridge Dr,Coral Springs,FL,33076,19543463434,Mediterranean,4.5,$$,25.76953095,-80.19017727
9864,Art Cafe of Nyack,65 S Broadway Ave,Nyack,NY,10960,18453534230,Breakfast & Brunch,4,$$,43.65506,-70.26232
9865,Pop's Diner Co.,2808 Sabre St,Virginia Beach,VA,23452,17573406085,Diners,4,$,39.99623,-83.02583
9866,LuAnne's Wild Ginger All-Asian Vegan,380 Broome St,New York,NY,10013,12129661883,Vegetarian,4,$$,35.14662202,-80.9269068
9867,Pine Forest Garden,9108 Bellaire Blvd,Houston,TX,77036,17137722888,Vegetarian,4,$,40.8895826,-73.8983244
9868,Ethiopic,401 H St NE,"Washington, DC",DC,20002,12026752066,Ethiopian,4,$$,39.803096,-86.153032
9869,Undergrounds Coffeehaus,3020 N Federal Hwy,Fort Lauderdale,FL,33306,19546301900,Coffee & Tea,3.5,$,29.72689547,-95.42838603
9870,Minar Indian Restaurant,138 W 46th St,New York,NY,10036,12123984600,Indian,3.5,$,40.6907196,-111.8652191
9871,Logan's Roadhouse,1020 N Military Hwy,Norfolk,VA,23502,17574616869,Steakhouses,2,$$,45.28660965,-122.3355484
9872,Firehouse Subs,9204 West Flagler St,Miami,FL,33174,13055537757,Delis,3,$,40.75988101,-73.83258536
9873,The Broilers,765 W Herndon Ave,Clovis,CA,93612,15593225605,Mediterranean,3.5,$,32.3141815,-90.1780624
9874,Michael's Genuine Food & Drink,130 NE 40th St,Miami,FL,33137,13055735550,American (New),4,$$$,34.02957633,-84.52838561
9875,T-BONES Great American Eatery,25 S River Rd,Bedford,NH,3110,16036416100,American (Traditional),4,$$,39.27214,-76.7318178
9876,Logan's Roadhouse,431 Riverwind Dr,Pearl,MS,39208,16019395174,Steakhouses,2,$$,37.26286,-119.70068
9877,Landry's Seafood House,22215 Katy Fwy,Katy,TX,77450,12813920452,Seafood,3,$$,42.34850311,-71.07335663
9878,Pei Wei,1028 E 2100th S,Salt Lake City,UT,84106,18019072030,Asian Fusion,3,$,41.9323167,-87.65346408
9879,Mezze,2051 Henderson Rd,Columbus,OH,43220,16144420001,Greek,4.5,$,36.80843503,-119.7786027
9880,Tasty n Sons,3808 N Williams Ave,Portland,OR,97212,15036211400,Breakfast & Brunch,4.5,$$,40.144992,-82.960661
9881,Motor Supply Company Bistro,920 Gervais St,Columbia,SC,29201,18032566687,American (New),4,$$$,42.34898401,-71.52452588
9882,Fujiyama Sushi & Hibachi,1100 Sgt Jon Stiles Dr,Highlands Ranch,CO,80129,13034701888,Japanese,3,$$,36.83842,-119.72741
9883,Pizza Factory,40120 Hwy 41,Oakhurst,CA,93644,15596832700,Pizza,3.5,$$,44.95721,-93.2234
9884,Addie Rose Boutique,4870 W 135th St,Shawnee Mission,MO,66224,19136812224,Women's Clothing,4.5,$$,36.80804,-119.75473
9885,Big Orange,207 N University Ave,Little Rock,AR,72205,15013798715,Vegetarian,4.5,$$,42.09347,-88.00319
9886,Moe's Southwest Grill,1 Penn Plz,NY,NY,10010,12125947817,Tex-Mex,2,$,33.2186269,-86.82511546
9887,Marty's Martini Bar,1511 W Balmoral Ave,Chicago,IL,60640,17739440082,Gay Bars,4,$$,40.79458274,-73.93370504
9888,Big Wong,67 Mott St,New York,NY,10013,12129640540,Chinese,3.5,$,34.19252614,-84.12859116
9889,The Dizz,300 W 30th St,Baltimore,MD,21211,14438695864,American (Traditional),3.5,$$,36.81175809,-119.7340876
9890,Fox's Pizza Den,345 Scarlett Rd,Kennett Square,PA,19348,16104446060,Pizza,3,$$,21.269766,-157.811025
9891,Grand Buffet,66 Pearl St,Essex Junction,VT,5452,18028799669,Chinese,2.5,$$,39.0223397,-76.9247325
9892,Nan Xiang Xiao Long Bao,38-12 Prince St,Flushing,NJ,11354,17183213838,Shanghainese,4,$,44.91965203,-93.18759499
9893,Pequod's Pizzeria,2207 N Clybourn Ave,Chicago,IL,60614,17733271512,Pizza,4,$$,47.709365,-122.319335
9894,Papas Pizza To Go,2703 Dawsonville Hwy,Gainesville,GA,30506,17705362737,Pizza,3.5,$,29.80304146,-95.41064453
9895,Guisados,1261 W Sunset Blvd,Los Angeles,LA,90026,12132507600,Mexican,4.5,$,42.36541856,-71.05688332
9896,Bangkok City Thai & Seafood Restaurant,7378 Bird Rd,Miami,FL,33155,13052614171,Thai,4,$$,29.7428969,-95.4023708
9897,Fazoli's,337 Whittington Pkwy,Louisville,KY,40222,15024231777,Italian,2.5,$,47.6051441,-122.3351405
9898,P.J. Whelihan's Pub + Restaurant - Maple Shade,396 S Lenola Rd,Maple Shade,PA,8052,18562342345,Sports Bars,3,$$,36.76792526,-119.7294464
9899,The Majestic Yosemite Dining Room,9005 Ahwahnee Dr,Yosemite National Park,CA,95389,12093721489,American (New),3,$$$,39.94812255,-75.16246311
9900,Crave Mad for Chicken,75 Kneeland St,Boston,MA,2111,16173380188,Korean,3.5,$$,35.1378659,-90.0025776
9901,The Landing Eatery & Pub,1189 W Kansas St,Liberty,MO,64068,18167925230,Pubs,3.5,$$,25.72837,-80.24409
9902,Romeo's Pizza,1119 N Hamilton Rd,Gahanna,OH,43230,16144706000,Pizza,3.5,$$,36.8093999,-119.67514
9903,Pizza Ranch,201 SE Oralabor Rd,Ankeny,IA,50021,15159649990,Pizza,4.5,$$,36.84071,-119.78162
9904,California Pizza Kitchen at Miracle Mile,300 Miracle Mile,Coral Gables,FL,33134,13057749940,Pizza,3.5,$$,40.7139499,-73.95103
9905,Pizza Ranch,4480 23rd Ave S,Fargo,ND,58104,17013564141,Pizza,3,$,25.74975,-80.26134
9906,Buca di Beppo Italian Restaurant,412 E Flamingo Rd,Las Vegas,NV,89169,17028662867,Italian,3,$$,37.48782031,-119.9688365
9907,Abby's Legendary Pizza,21255 SE Stark St,Gresham,OR,97030,15034656600,Pizza,3.5,$$,41.89302,-87.6337999
9908,Pizza Factory,102 W 5th St,Emmett,ID,83617,12083987777,Pizza,3,$,37.227353,-119.509135
9909,Artego Pizza,900 W 39th St,Kansas City,MO,64111,18169604787,Pizza,4,$$,39.94852462,-75.16210993
9910,Paul & Eddy's Pizza,1630 Whitney Ave,Hamden,CT,6517,12032309396,Pizza,4,$$,40.29986121,-74.00168471
9911,Paseo Caribbean Food - Fremont,4225 Fremont Ave N,Seattle,WA,98103,12065457440,Caribbean,4.5,$,41.1583926,-73.2258078
9912,Pizza King,12110 E Washington St,Indianapolis,IN,46229,13178912555,Pizza,3.5,$,42.50472,-83.08822
9913,Gaia Italian Café,251 E Houston St,New York,NY,10002,16463503977,Italian,4.5,$,47.66859145,-122.2904238
9914,Luna Pizzeria,3435 Kirby Dr,Houston,TX,77098,18327676338,Pizza,4.5,$$,39.30130768,-76.61562347
9915,The Hall's Pizza Kitchen,1004 N Hudson Ave,Oklahoma City,OK,73102,14056001991,Food Trucks,4.5,$$,39.95538,-75.20261
9916,Grilla Bites,1020 1st St,Snohomish,WA,98290,13605687333,American (Traditional),4,$$,39.803096,-86.153032
9917,Taj Palace Food Truck,1551 Wewatta,Denver,CO,80202,17202126837,Food Trucks,4.5,$,36.86612,-75.98085
9918,New River Taphouse,1716 Pleasure House Rd,Virginia Beach,VA,23455,17579653612,Pizza,4,$$,45.55829,-122.86588
9919,Corner Bakery Cafe,1828 L St NW,"Washington, DC",DC,20036,12027769052,Bakeries,3.5,$,40.17909,-74.02528
9920,Texas Roadhouse,4307 W Empire Pl,Sioux Falls,SD,57106,16053625784,Steakhouses,3.5,$$,36.96298,-120.06294
9921,Mulhearn's Pub,507 N Broadway,East Providence,RI,2914,14014389292,Bars,3,$,36.84071,-119.78162
9922,Panera Bread,2310 W Logan Blvd,Chicago,IL,60647,17733422804,Sandwiches,3,$,29.7216,-95.38208
9923,Corner Bakery Cafe,8464 N Friant Rd,Fresno,CA,93720,15593285991,Cafes,3.5,$,40.72481,-73.99876
9924,Panda Express,1805 Herndon Ave,Clovis,CA,93611,15593232126,Chinese,3.5,$,21.2775576,-157.832292
9925,Yard House,1665 Park Pl Blvd,St. Louis Park,MN,55416,19524170490,American (New),3.5,$$,35.22758244,-80.83791167
9926,Ponte Vecchio Ristorante E Pizzeria,2250 Coral Way,Miami,FL,33145,17863133800,Pizza,4.5,$$,29.77658,-95.40984
9927,Tubby's Grilled Submarines,1612 E 11 Mile Rd,Royal Oak,MI,48067,12485489400,Sandwiches,3,$,41.9046822,-87.667717
9928,Hampton Chutney,143 Grand St,New York,NY,10013,12122269996,Indian,4,$$,43.03708882,-87.90248883
9929,Garden City Pizza,670 Franklin Ave,Garden City,NY,11530,15162942929,Pizza,3.5,$,42.1382151,-87.8558108
9930,Noodles & Company,1310 Miller Park Way,West Milwaukee,WI,53214,14145095192,Noodles,2.5,$,25.7608209,-80.1904554
9931,Johnny's New York Style Pizza,1810 Cheshire Bridge Rd NE,Atlanta,GA,30324,14048748304,Pizza,3.5,$,33.495485,-112.002679
9932,Rutherford Pancake House,40 Park Ave,Rutherford,NJ,7070,12013404171,Breakfast & Brunch,4,$$,41.93679,-87.6686849
9933,Wildfire Restaurant & Bar,2910 Colorado Blvd,Idaho Springs,CO,80452,13035672775,American (Traditional),4,$,25.695659,-80.30137
9934,IHOP,3531 Washington Blvd,Halethorpe,MD,21227,14437014317,Breakfast & Brunch,2,$,34.9565107,-89.9359521
9935,Slocums Grill & Bar,3221 Main St,Mammoth Lakes,CA,93546,17609347647,American (Traditional),3.5,$$,29.74856,-95.37727
9936,Agora,1712 Westheimer Rd,Houston,TX,77098,17135267212,Coffee & Tea,4,$,29.7572274,-95.36515
9937,The Copper Onion,111 E Broadway,Salt Lake City,UT,84111,18013553282,American (New),4,$$,37.64534,-118.96735
9938,Gino's Pizza Cafe,7326 Frankford Ave,Philadelphia,PA,19136,12153383360,Pizza,4.5,$$,40.785326,-73.97713
9939,Panera Bread,300 W Lane Ave,Columbus,OH,43201,16142994400,Sandwiches,3.5,$$,36.82269822,-119.7700593
9940,Popolo's Pizza,7835 N Palm Ave,Fresno,CA,93711,15594356775,Pizza,4,$$,25.7592232,-80.25861638
9941,QDOBA Mexican Eats,1500 Bardstown Rd,Louisville,KY,40205,15024543380,Mexican,3,$,36.84993407,-119.7897452
9942,Thai'd Up,587 Old Mammoth Rd,Mammoth Lakes,CA,93546,17609347355,Thai,2.5,$$,45.52599,-122.6809
9943,Commune,501 Virginia Beach Blvd,Virginia Beach,VA,23451,17579638985,Cafes,4.5,$$,45.28660965,-122.3355484
9944,Simple Simon's Pizza,4253 E Waterloo Rd,Edmond,OK,73034,14053408901,Pizza,1,$,40.75988101,-73.83258536
9945,Pizza Factory,10978 State Hwy 104,Kingston,WA,98346,13602977777,Pizza,3,$$,32.3141815,-90.1780624
9946,Domino's Pizza,4257 W 3rd St,Los Angeles,LA,90020,12133853888,Pizza,2,$,34.02957633,-84.52838561
9947,Buca di Beppo Italian Restaurant,202 W 300th S,Salt Lake City,UT,84101,18015756262,Italian,3,$$,34.3328759,-83.90525056
9948,Cobalt Grille,1624 Laskin Rd,Virginia Beach,VA,23451,17573333334,American (New),4,$$,40.7569159,-73.980516
9949,Andy's Sandwiches & Smoothies,2904 E Manoa Rd,Honolulu,HI,96822,18089886161,Sandwiches,4.5,$,47.33960845,-122.7460907
9950,Puccini's Smiling Teeth Pizza & Pasta,1508 W 86th St,Indianapolis,IN,46260,13178759223,Pizza,4,$$,36.7867809,-119.7899329
9951,Casa Bella Restaurant,127 Mulberry St,New York,NY,10013,12124314080,Italian,3,$$,39.35507584,-76.7015152
9952,Corner Bakery Cafe,8464 N Friant Rd,Fresno,CA,93720,15593285991,Cafes,3.5,$,37.64595,-118.96691
9953,Commune,501 Virginia Beach Blvd,Virginia Beach,VA,23451,17579638985,Cafes,4.5,$$,25.80693877,-80.19329052
9954,TGI Fridays,153 E Erie St,Chicago,IL,60611,13126649820,American (Traditional),2.5,$$,39.37322617,-76.72118378
9955,Taco Joint,1969 N Halsted St,Chicago,IL,60614,13129512457,Mexican,4,$$,25.728206,-80.2438099
9956,Buca di Beppo Italian Restaurant,90 Yorktown Rd,Lombard,IL,60148,16309327673,Italian,3,$$,42.49007034,-83.12519836
9957,Maple & Ash,8 W Maple St,Chicago,IL,60610,13129448888,Steakhouses,4,$$$$,40.04781296,-74.83833779
9958,Ristorante Amalfi,298 Glen Ellyn Rd,Bloomingdale,IL,60108,16308939222,Italian,3,$$,33.7928146,-84.3517062
9959,Pure Juice Café,24 S Evergreen Ave,Arlington Heights,IL,60005,18478730942,Live/Raw Food,4.5,$,40.72070686,-73.99484513
9960,Papa Saverio's Pizzeria,2158 Plum Grove Rd,Rolling Meadows,IL,60008,18479630088,Pizza,4,$$,36.83459031,-119.6994594
9961,Buca di Beppo Italian Restaurant,90 Yorktown Rd,Lombard,IL,60148,16309327673,Italian,3,$$,25.6867416,-80.3126699
9962,Slice of India,1345 N Willow Ave,Clovis,CA,93619,15593256155,Indian,5,$$,39.2097947,-94.70852941
9963,Rubio's Coastal Grill,40 El Camino Rd,Fresno,CA,93720,15594380260,Mexican,3.5,$,41.13826064,-104.820562
9964,Le Parisien Cafe,1085 E Herndon Ave,Fresno,CA,93702,15594324454,French,4,$,40.734186,-73.993696
9965,The Lakefront Restaurant,163 Twin Lakes Rd,Mammoth Lakes,CA,93546,17609342442,American (Traditional),4,$$$$,25.76916768,-80.34465323
9966,Tabachines Cocina,6755 N Palm Ave,Fresno,CA,93704,,Mexican,4.5,$$,42.789093,-83.747154
9967,Shaver Lake Lodge Restaurant and Bar,44185 California 168,Shaver Lake,CA,93664,15598415393,American (Traditional),4,$$,35.0783579,-80.6544211
9968,Farm Fresh Bowls Fresno,3042 E Campus Pointe Dr,Fresno,CA,93710,15593267141,Breakfast & Brunch,4.5,$,42.1376,-71.068565
9969,Lone Star Steakhouse,1801 W 41st St,Sioux Falls,SD,57105,16053313648,Steakhouses,3,$$,39.28631297,-76.6102357
9970,P.F. Chang's,7894 N Blackstone Ave,Fresno,CA,93720,15594380814,Chinese,3.5,$$,35.179294,-80.876098
9971,1850 Restaurant,5114 Hwy 140,Mariposa,CA,95338,12099662229,American (Traditional),4,$$,47.709365,-122.319335
9972,SabaiDee Thai Lao Cuisine,5730 N First St,Fresno,CA,93710,15594127895,Laotian,4.5,$$,40.72517,-74.32267
9973,Pad Thai Restaurant,198 Shaw Ave,Clovis,CA,93612,15593241235,Thai,4,$$,25.748465,-80.315783
9974,Smokehouse 41,40713 Hwy 41,Oakhurst,CA,93644,15596422271,Smokehouse,4.5,$$,35.1449159,-89.9375001
9975,Pop's Restaurant,40278 Rd 425 A,Oakhurst,CA,93644,15596927677,American (New),4,$$,40.72738,-73.98897
9976,Piazza Italia,1129 NW Johnson St,Portland,OR,97209,15034780619,Italian,4,$$,40.76935703,-73.83414049
9977,Potbelly Sandwich Shop,519 W Pratt St Next To U Of M Medical Ctr,Baltimore,MD,21201,14105280901,Sandwiches,4,$,25.75007507,-80.25584287
9978,Pizza Inn,1801 Mangum Rd,Houston,TX,77092,17138612389,Pizza,4,$,26.38339,-80.09905
9979,Timber Lodge Steakhouse,7989 Southtown Ctr,Bloomington,MN,55431,19528815509,Steakhouses,3,$$,42.3646699,-71.05382
9980,LongHorn Steakhouse,2120 South Columbus Blvd,Philadelphia,PA,19148,12152189600,Steakhouses,2.5,$$,35.52246531,-97.5839618
9981,Cafe Istanbul,3983 Worth Ave,Columbus,OH,43219,16144739144,Turkish,4,$$,25.70759,-80.2847
9982,The Park Café,604 E 1300th S,Salt Lake City,UT,84105,18014871670,Breakfast & Brunch,4.5,$,35.2123718,-80.8172607
9983,Zaxby's Chicken Fingers & Buffalo Wings,125 Hillcrest Pkwy,Chesapeake,VA,23322,17572047390,Fast Food,2.5,$,41.91328049,-87.67718506
9984,Wolfgang Puck Restaurant,10000 Bessie Coleman Dr,Chicago,IL,60666,17736866154,American (New),3,$$,41.910362,-87.67973
9985,Houlihan's,151 LeFante Way,Bayonne,NJ,7002,12018580400,Bars,3.5,$$,39.28436914,-76.59857981
9986,Sweet Dreams Cakes and Flowers,40120 Hwy 49,Oakhurst,CA,93644,15596417606,Florists,4.5,$$,42.35768199,-71.18445131
9987,Paseo Caribbean Food - Fremont,4225 Fremont Ave N,Seattle,WA,98103,12065457440,Caribbean,4.5,$,21.292381,-157.823156
9988,LongHorn Steakhouse,3190 Fairlane Dr,Allen Park,MI,48101,13134419260,Steakhouses,3.5,$$,35.201444,-80.873595
9989,Center Bar,10 Columbus Cir,New York,NY,10019,12128239482,Lounges,3.5,$$$,40.5651972,-111.851565
9990,Seasons Pizza,5901 Eastern Ave,Baltimore,MD,21224,14108140816,Pizza,3,$,25.7631555,-80.2966891
9991,Jimmy John's,7730 N 1st St,Fresno,CA,93720,15599815701,Sandwiches,3,$,42.50472,-83.08822
9992,Pad Thai Restaurant,198 Shaw Ave,Clovis,CA,93612,15593241235,Thai,4,$$,42.80975348,-70.87145828
9993,THE Steak House,2880 S Las Vegas Blvd,Las Vegas,NV,89109,17027943767,Steakhouses,4,$$$,33.884097,-84.466522
9994,Bakers Square,4900 South 76th St,Greenfield,WI,53220,14142820141,American (Traditional),3.5,$,40.10124682,-75.13888168
9995,Han Dynasty,4356 Main St,Philadelphia,PA,19127,12155082066,Chinese,3.5,$$,45.51338,-122.55977
9996,WHISK Gourmet Food & Catering,7382 SW 56th Ave,Miami,FL,33143,17862688350,American (New),4.5,$$,34.00717171,-81.03598328
9997,MacPherson's Fruit & Produce,4500 15th Ave S,Seattle,WA,98108,12067620115,Fruits & Veggies,4.5,$,21.27877999,-157.8295067
9998,Sal's Pizza Eastside,2974 N Oakland Ave,Milwaukee,WI,53211,14149678040,Pizza,3.5,$,25.79937426,-80.19616637
9999,Pat Greer's Kitchen,412 W Clay St,Houston,TX,77019,17138070101,Vegan,4.5,$$,44.9462471,-93.12099457
10000,Pietro's Coal Oven Pizzeria,121 South St,Philadelphia,PA,19147,12157330675,Pizza,4,$$,42.3511824,-71.06383887
10001,LongHorn Steakhouse,2535 Hurstbourne Gem Ln,Louisville,KY,40220,15026715350,Steakhouses,3.5,$$,38.22140158,-85.58310728
10002,Pattaya Thai,1571 Wadsworth Blvd,Lakewood,CO,80214,13032385587,Thai,3.5,$,42.4842602,-83.1436826
10003,Black Angus Steakhouse,1737 E. Shaw Avenue,Fresno,CA,93710,15592242205,Steakhouses,3,$$,42.751818,-71.206194
10004,Pete's Pizza,201 S 60th St,Philadelphia,PA,19139,12154769999,Pizza,2.5,$$,45.52599,-122.6809
10005,Vetri Cucina,1312 Spruce St,Philadelphia,PA,19107,12157323478,Italian,4.5,$$$$,38.90383329,-77.04265594
10006,Salad Stop,108 W State St,Media,PA,19063,,Sandwiches,2,$,38.2316741,-85.7090212
10007,Pizza King,12110 E Washington St,Indianapolis,IN,46229,13178912555,Pizza,3.5,$,40.45655455,-74.39512254
10008,Citi Line Deli 6,340 N Sam Houston Pkwy,Houston,TX,77060,12812609118,Delis,4,$,40.74206,-73.98273
10009,Tasi Cafe,680 N Pearl St,Columbus,OH,43215,16142220788,Sandwiches,4,$$,39.3994506,-76.8005314
10010,Casa Corona,7044 N Cedar Ave,Fresno,CA,93720,15593237409,Mexican,3.5,$$,40.0952682,-75.1257602
10011,NY Eats,41 SE 5th St,Miami,FL,33131,17863649422,Bagels,3,$,33.31944792,-111.9833422
10012,QDOBA Mexican Eats,907 Indiana Ave,Indianapolis,IN,46204,13174233932,Mexican,3,$,40.73387,-73.9997999
10013,Simple Simon's,12726 Fm 1409 Rd,Mont Belvieu,TX,77580,12815762022,Pizza,4,$$,35.15421,-89.99757
10014,Bonefish Grill,14218 SW 8th St,Miami,FL,33184,13054876430,Seafood,4,$$,41.89697647,-87.62734222
10015,Beijing Chinese Restaurant,4640 S Bishop St,Chicago,IL,60609,17738473819,Chinese,4.5,$,41.95698744,-87.80851411
10016,Hop Kee,21 Mott St,New York,NY,10013,12129648365,Seafood,3.5,$$,29.80216,-95.3995
10017,Papas Pizza To Go,2703 Dawsonville Hwy,Gainesville,GA,30506,17705362737,Pizza,3.5,$,25.92883877,-80.18510588
10018,Amigos & Kings Classic/Winchell's,8440 S 72nd St,Papillion,NE,68046,14026147711,Burgers,3.5,$,36.80789,-119.84683
10019,Bellacino's Pizza & Grinders,29101 Northwestern Hwy,Southfield,MI,48034,12483581600,Pizza,3.5,$,36.83482,-119.87954
10020,Curry Curry Thai,1385 Highlands Ridge Rd,Smyrna,GA,30082,17704323555,Thai,3.5,$,44.9734453,-93.2275231
10021,Marco's Pizza,4719 Reed Rd,Upper Arlington,OH,43220,16143261111,Pizza,4,$$,39.95318815,-75.15953275
10022,Smoothie King,8270 E 96th St,Fishers,IN,46037,13178495464,Juice Bars & Smoothies,4,$$,34.077585,-118.259599
10023,Varuni Napoli,1540 Monroe Dr NE,Atlanta,GA,30324,14047092690,Italian,4,$$,36.7867809,-119.7899329
10024,Tokyo Sushi And Steakhouse,4624 Camp Highlands Rd,Smyrna,GA,30082,16783051188,Sushi Bars,3.5,$$,43.02658879,-87.91235296
10025,Chipotle Mexican Grill,1680 45th St S,Fargo,ND,58103,17015665299,Mexican,3,$,40.04417038,-75.53014374
10026,Papa John's Pizza,1911 McGee,Kansas City,MO,64108,18164217272,Pizza,1.5,$$,42.4084,-83.05622
10027,Planet Smoothie,1564 South Dixie Highway,Coral Gables,FL,33146,13056037884,Juice Bars & Smoothies,5,$$,47.31891,5.03719
10028,Paradise Biryani Pointe,835 Newark Ave,Jersey City,NJ,7306,12016591300,Indian,2.5,$$,47.58656367,-122.2361308
10029,Peter Piper Pizza,2611 W Carefree Hwy,Phoenix,AZ,85085,16232150077,Pizza,3.5,$$,36.06674266,-115.0418372
10030,Samurai Noodle,606 5th Ave S,Seattle,WA,98104,12066249321,Ramen,3.5,$,25.748465,-80.315783
10031,Best Western Village Inn,3110 N Blackstone Ave,Fresno,CA,93703,15592262110,Hotels,3,$$,40.73474,-74.00632
10032,Goddess and Grocer,1649 N Damen Ave,Chicago,IL,60647,17733423200,Caterers,3.5,$$,29.77898,-95.41116
10033,Namaste Nepal Restaurant,2648 S Parker Rd,Aurora,CO,80014,13037502102,Indian,4.5,$$,25.704072,-80.288505
10034,Slim's Koffee Shak,33013 Rd 222,North Fork,CA,93643,15598776300,Coffee & Tea,5,$,25.801596,-80.2048329
10035,Cellar On Greene,2001-D Greene St,Columbia,SC,29205,18033433303,American (New),4.5,$$,37.64958852,-118.9836585
10036,Buffalo's Cafe,12035 Hwy 92,Woodstock,GA,30188,17705919464,Tex-Mex,3,$$,40.73545528,-74.00822084
10037,Babbo,110 Waverly Pl,New York,NY,10011,12127770303,Italian,4,$$$$,21.2820541,-157.7988725
10038,Taco John's,317 N Grand Ave,Waukesha,WI,53186,12625249898,Mexican,3.5,$,42.36273733,-71.13787853
10039,Chuck E Cheese's,5912 Baltimore National Pike,Baltimore,MD,21228,14107198850,Pizza,3,$$,41.56092,-93.78377
10040,Fox's Pizza Den,345 Scarlett Rd,Kennett Square,PA,19348,16104446060,Pizza,3,$$,36.77889915,-119.7893152
10041,Pizza Ranch,201 SE Oralabor Rd,Ankeny,IA,50021,15159649990,Pizza,4.5,$$,47.85899,-122.220519
10042,Great Wraps,Hartsfield-Jackson International,Atlanta,GA,30320,14042097506,Sandwiches,3,$,29.73509809,-95.41775275
10043,Villa Pizza,2100 NW 42nd Ave,Miami,FL,33126,13058764616,Italian,2.5,$,36.80748016,-119.7817849
